Point Number,Code,Date,Time,Solution,Physical Station ID,Virtual Station ID,Northing,Easting,Ell Ht,Elev,Ant Ht,HRMS,VRMS,HDOP,VDOP,PDOP,GDOP,TDOP,GPS,GLONASS,GALILEO,BEIDOU,SBAS,QZSS
321,,2019-05-24,09:26:38,FIXED,108,4095,6687768.392,394444.810,42.554,25.059,1.684,0.028,0.059,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
322,,2019-05-24,09:26:39,FIXED,108,4095,6687768.391,394444.811,42.554,25.059,1.684,0.028,0.060,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
323,,2019-05-24,09:26:40,FIXED,108,4095,6687768.389,394444.811,42.546,25.051,1.684,0.028,0.060,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
324,,2019-05-24,09:26:41,FIXED,108,4095,6687768.388,394444.812,42.546,25.051,1.684,0.028,0.060,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
325,,2019-05-24,09:26:42,FIXED,108,4095,6687768.393,394444.808,42.550,25.055,1.684,0.028,0.060,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
326,,2019-05-24,09:26:43,FIXED,108,4095,6687768.395,394444.813,42.575,25.080,1.684,0.024,0.051,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
327,,2019-05-24,09:26:44,FIXED,108,4095,6687768.395,394444.811,42.578,25.083,1.684,0.023,0.049,0.585,1.164,1.303,1.464,,11,8,0,0,0,0
328,,2019-05-24,09:26:45,FIXED,108,4095,6687768.395,394444.812,42.574,25.079,1.684,0.022,0.048,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
329,,2019-05-24,09:26:46,FIXED,108,4095,6687768.395,394444.814,42.587,25.092,1.684,0.022,0.047,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
330,,2019-05-24,09:26:47,FIXED,108,4095,6687768.398,394444.813,42.576,25.081,1.684,0.022,0.046,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
331,,2019-05-24,09:26:48,FIXED,108,4095,6687768.393,394444.810,42.557,25.062,1.684,0.022,0.048,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
332,,2019-05-24,09:26:49,FIXED,108,4095,6687768.392,394444.809,42.559,25.064,1.684,0.023,0.049,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
333,,2019-05-24,09:26:50,FIXED,108,4095,6687768.391,394444.808,42.558,25.062,1.684,0.023,0.050,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
334,,2019-05-24,09:26:51,FIXED,108,4095,6687768.390,394444.810,42.554,25.059,1.684,0.024,0.052,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
335,,2019-05-24,09:26:52,FIXED,108,4095,6687768.394,394444.810,42.556,25.060,1.684,0.024,0.052,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
336,,2019-05-24,09:26:53,FIXED,108,4095,6687768.392,394444.810,42.554,25.059,1.684,0.025,0.053,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
337,,2019-05-24,09:26:54,FIXED,108,4095,6687768.392,394444.811,42.554,25.059,1.684,0.025,0.054,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
338,,2019-05-24,09:26:55,FIXED,108,4095,6687768.390,394444.811,42.560,25.064,1.684,0.026,0.055,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
339,,2019-05-24,09:26:56,FIXED,108,4095,6687768.387,394444.810,42.555,25.059,1.684,0.026,0.056,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
340,,2019-05-24,09:26:57,FIXED,108,4095,6687768.390,394444.810,42.549,25.053,1.684,0.026,0.056,0.585,1.164,1.303,1.463,,11,8,0,0,0,0
341,,2019-05-24,09:26:58,FIXED,108,4095,6687768.388,394444.811,42.550,25.055,1.684,0.026,0.056,0.585,1.164,1.302,1.463,,11,8,0,0,0,0
342,,2019-05-24,09:26:59,FIXED,108,4095,6687768.387,394444.811,42.543,25.048,1.684,0.026,0.057,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
343,,2019-05-24,09:27:00,FIXED,108,4095,6687768.384,394444.813,42.548,25.052,1.684,0.027,0.057,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
344,,2019-05-24,09:27:01,FIXED,108,4095,6687768.388,394444.816,42.557,25.062,1.684,0.027,0.057,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
345,,2019-05-24,09:27:02,FIXED,108,4095,6687768.389,394444.812,42.557,25.061,1.684,0.027,0.057,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
346,,2019-05-24,09:27:03,FIXED,108,4095,6687768.386,394444.811,42.557,25.062,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
347,,2019-05-24,09:27:04,FIXED,108,4095,6687768.386,394444.811,42.565,25.070,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
348,,2019-05-24,09:27:05,FIXED,108,4095,6687768.386,394444.814,42.560,25.065,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
349,,2019-05-24,09:27:06,FIXED,108,4095,6687768.385,394444.816,42.556,25.061,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
350,,2019-05-24,09:27:07,FIXED,108,4095,6687768.384,394444.813,42.549,25.054,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
351,,2019-05-24,09:27:08,FIXED,108,4095,6687768.385,394444.814,42.558,25.062,1.684,0.027,0.058,0.585,1.163,1.302,1.463,,11,8,0,0,0,0
352,,2019-05-24,09:27:09,FIXED,108,4095,6687768.386,394444.813,42.556,25.061,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
353,,2019-05-24,09:27:10,FIXED,108,4095,6687768.382,394444.809,42.555,25.060,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
354,,2019-05-24,09:27:11,FIXED,108,4095,6687768.383,394444.809,42.547,25.052,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
355,,2019-05-24,09:27:12,FIXED,108,4095,6687768.384,394444.811,42.548,25.053,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
356,,2019-05-24,09:27:13,FIXED,108,4095,6687768.386,394444.811,42.557,25.062,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
357,,2019-05-24,09:27:14,FIXED,108,4095,6687768.387,394444.810,42.560,25.064,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
358,,2019-05-24,09:27:15,FIXED,108,4095,6687768.387,394444.810,42.564,25.069,1.684,0.027,0.058,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
359,,2019-05-24,09:27:16,FIXED,108,4095,6687768.384,394444.812,42.564,25.069,1.684,0.027,0.057,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
360,,2019-05-24,09:27:17,FIXED,108,4095,6687768.382,394444.813,42.561,25.066,1.684,0.027,0.057,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
361,,2019-05-24,09:27:18,FIXED,108,4095,6687768.388,394444.814,42.560,25.065,1.684,0.027,0.057,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
362,,2019-05-24,09:27:19,FIXED,108,4095,6687768.384,394444.816,42.557,25.061,1.684,0.026,0.056,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
363,,2019-05-24,09:27:20,FIXED,108,4095,6687768.383,394444.816,42.564,25.069,1.684,0.026,0.056,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
364,,2019-05-24,09:27:21,FIXED,108,4095,6687768.384,394444.815,42.557,25.062,1.684,0.026,0.056,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
365,,2019-05-24,09:27:22,FIXED,108,4095,6687768.385,394444.814,42.563,25.068,1.684,0.026,0.056,0.585,1.163,1.302,1.462,,11,8,0,0,0,0
366,,2019-05-24,09:27:23,FIXED,108,4095,6687768.380,394444.815,42.554,25.058,1.684,0.026,0.056,0.585,1.162,1.302,1.462,,11,8,0,0,0,0
367,,2019-05-24,09:27:24,FIXED,108,4095,6687768.381,394444.816,42.566,25.071,1.684,0.026,0.057,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
368,,2019-05-24,09:27:25,FIXED,108,4095,6687768.385,394444.815,42.567,25.072,1.684,0.027,0.057,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
369,,2019-05-24,09:27:26,FIXED,108,4095,6687768.386,394444.812,42.567,25.072,1.684,0.027,0.057,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
370,,2019-05-24,09:27:27,FIXED,108,4095,6687768.387,394444.809,42.562,25.067,1.684,0.027,0.057,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
371,,2019-05-24,09:27:28,FIXED,108,4095,6687768.386,394444.810,42.569,25.074,1.684,0.027,0.057,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
372,,2019-05-24,09:27:29,FIXED,108,4095,6687768.387,394444.811,42.570,25.074,1.684,0.027,0.058,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
373,,2019-05-24,09:27:30,FIXED,108,4095,6687768.389,394444.813,42.570,25.074,1.684,0.027,0.058,0.585,1.162,1.301,1.462,,11,8,0,0,0,0
374,,2019-05-24,09:27:31,FIXED,108,4095,6687768.390,394444.814,42.574,25.079,1.684,0.027,0.058,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
375,,2019-05-24,09:27:32,FIXED,108,4095,6687768.388,394444.814,42.563,25.068,1.684,0.027,0.058,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
376,,2019-05-24,09:27:33,FIXED,108,4095,6687768.388,394444.814,42.561,25.066,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
377,,2019-05-24,09:27:34,FIXED,108,4095,6687768.389,394444.814,42.567,25.071,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
378,,2019-05-24,09:27:35,FIXED,108,4095,6687768.392,394444.811,42.569,25.073,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
379,,2019-05-24,09:27:36,FIXED,108,4095,6687768.391,394444.809,42.574,25.079,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
380,,2019-05-24,09:27:37,FIXED,108,4095,6687768.388,394444.812,42.579,25.084,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
381,,2019-05-24,09:27:38,FIXED,108,4095,6687768.390,394444.811,42.572,25.077,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
382,,2019-05-24,09:27:39,FIXED,108,4095,6687768.390,394444.810,42.564,25.068,1.684,0.027,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
383,,2019-05-24,09:27:40,FIXED,108,4095,6687768.392,394444.816,42.570,25.075,1.684,0.028,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
384,,2019-05-24,09:27:41,FIXED,108,4095,6687768.388,394444.816,42.577,25.081,1.684,0.028,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
385,,2019-05-24,09:27:42,FIXED,108,4095,6687768.393,394444.812,42.573,25.078,1.684,0.028,0.059,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
386,,2019-05-24,09:27:43,FIXED,108,4095,6687768.398,394444.817,42.603,25.108,1.684,0.016,0.035,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
387,,2019-05-24,09:27:44,FIXED,108,4095,6687768.399,394444.816,42.601,25.106,1.684,0.016,0.035,0.585,1.162,1.301,1.461,,11,8,0,0,0,0
388,,2019-05-24,09:27:45,FIXED,108,4095,6687768.401,394444.819,42.611,25.116,1.684,0.016,0.035,0.585,1.161,1.301,1.461,,11,8,0,0,0,0
389,,2019-05-24,09:27:46,FIXED,108,4095,6687768.397,394444.816,42.595,25.099,1.684,0.016,0.035,0.585,1.161,1.301,1.461,,11,8,0,0,0,0
390,,2019-05-24,09:27:47,FIXED,108,4095,6687768.395,394444.816,42.597,25.102,1.684,0.016,0.035,0.585,1.161,1.300,1.461,,11,8,0,0,0,0
391,,2019-05-24,09:27:48,FIXED,108,4095,6687768.392,394444.812,42.569,25.074,1.684,0.017,0.037,0.585,1.161,1.300,1.461,,11,8,0,0,0,0
392,,2019-05-24,09:27:49,FIXED,108,4095,6687768.389,394444.814,42.573,25.078,1.684,0.018,0.039,0.585,1.161,1.300,1.461,,11,8,0,0,0,0
393,,2019-05-24,09:27:50,FIXED,108,4095,6687768.386,394444.817,42.563,25.068,1.684,0.019,0.042,0.585,1.161,1.300,1.461,,11,8,0,0,0,0
394,,2019-05-24,09:27:51,FIXED,108,4095,6687768.389,394444.814,42.566,25.071,1.684,0.020,0.043,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
395,,2019-05-24,09:27:52,FIXED,108,4095,6687768.391,394444.814,42.570,25.075,1.684,0.021,0.045,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
396,,2019-05-24,09:27:53,FIXED,108,4095,6687768.389,394444.815,42.567,25.071,1.684,0.021,0.046,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
397,,2019-05-24,09:27:54,FIXED,108,4095,6687768.391,394444.816,42.575,25.080,1.684,0.022,0.047,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
398,,2019-05-24,09:27:55,FIXED,108,4095,6687768.390,394444.819,42.569,25.073,1.684,0.022,0.048,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
399,,2019-05-24,09:27:56,FIXED,108,4095,6687768.389,394444.819,42.561,25.066,1.684,0.023,0.049,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
400,,2019-05-24,09:27:57,FIXED,108,4095,6687768.388,394444.816,42.560,25.065,1.684,0.023,0.050,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
401,,2019-05-24,09:27:58,FIXED,108,4095,6687768.386,394444.815,42.563,25.067,1.684,0.024,0.051,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
402,,2019-05-24,09:27:59,FIXED,108,4095,6687768.386,394444.818,42.568,25.072,1.684,0.024,0.052,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
403,,2019-05-24,09:28:00,FIXED,108,4095,6687768.387,394444.815,42.564,25.069,1.684,0.024,0.052,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
404,,2019-05-24,09:28:01,FIXED,108,4095,6687768.385,394444.815,42.561,25.066,1.684,0.025,0.053,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
405,,2019-05-24,09:28:02,FIXED,108,4095,6687768.389,394444.818,42.560,25.065,1.684,0.025,0.053,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
406,,2019-05-24,09:28:03,FIXED,108,4095,6687768.390,394444.817,42.565,25.070,1.684,0.025,0.054,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
407,,2019-05-24,09:28:04,FIXED,108,4095,6687768.389,394444.812,42.556,25.061,1.684,0.025,0.054,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
408,,2019-05-24,09:28:05,FIXED,108,4095,6687768.389,394444.812,42.565,25.070,1.684,0.025,0.054,0.585,1.161,1.300,1.460,,11,8,0,0,0,0
409,,2019-05-24,09:28:06,FIXED,108,4095,6687768.390,394444.813,42.575,25.080,1.684,0.025,0.055,0.585,1.160,1.300,1.460,,11,8,0,0,0,0
410,,2019-05-24,09:28:07,FIXED,108,4095,6687768.392,394444.813,42.573,25.077,1.684,0.026,0.055,0.585,1.160,1.300,1.460,,11,8,0,0,0,0
411,,2019-05-24,09:28:08,FIXED,108,4095,6687768.389,394444.815,42.570,25.075,1.684,0.026,0.056,0.585,1.160,1.300,1.460,,11,8,0,0,0,0
412,,2019-05-24,09:28:09,FIXED,108,4095,6687768.389,394444.812,42.560,25.064,1.684,0.026,0.056,0.585,1.160,1.299,1.460,,11,8,0,0,0,0
413,,2019-05-24,09:28:10,FIXED,108,4095,6687768.392,394444.813,42.563,25.067,1.684,0.026,0.057,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
414,,2019-05-24,09:28:11,FIXED,108,4095,6687768.391,394444.816,42.562,25.067,1.684,0.027,0.057,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
415,,2019-05-24,09:28:12,FIXED,108,4095,6687768.392,394444.816,42.570,25.075,1.684,0.027,0.057,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
416,,2019-05-24,09:28:13,FIXED,108,4095,6687768.393,394444.813,42.569,25.074,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
417,,2019-05-24,09:28:14,FIXED,108,4095,6687768.391,394444.814,42.571,25.075,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
418,,2019-05-24,09:28:15,FIXED,108,4095,6687768.390,394444.813,42.568,25.072,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
419,,2019-05-24,09:28:16,FIXED,108,4095,6687768.392,394444.813,42.572,25.076,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
420,,2019-05-24,09:28:17,FIXED,108,4095,6687768.390,394444.813,42.558,25.063,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
421,,2019-05-24,09:28:18,FIXED,108,4095,6687768.390,394444.812,42.560,25.065,1.684,0.027,0.058,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
422,,2019-05-24,09:28:19,FIXED,108,4095,6687768.392,394444.813,42.568,25.073,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
423,,2019-05-24,09:28:20,FIXED,108,4095,6687768.393,394444.813,42.559,25.064,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
424,,2019-05-24,09:28:21,FIXED,108,4095,6687768.390,394444.812,42.564,25.069,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
425,,2019-05-24,09:28:22,FIXED,108,4095,6687768.394,394444.812,42.564,25.068,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
426,,2019-05-24,09:28:23,FIXED,108,4095,6687768.392,394444.811,42.564,25.069,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
427,,2019-05-24,09:28:24,FIXED,108,4095,6687768.392,394444.811,42.562,25.067,1.684,0.027,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
428,,2019-05-24,09:28:25,FIXED,108,4095,6687768.391,394444.813,42.561,25.066,1.684,0.028,0.059,0.585,1.160,1.299,1.459,,11,8,0,0,0,0
429,,2019-05-24,09:28:26,FIXED,108,4095,6687768.390,394444.812,42.564,25.069,1.684,0.027,0.059,0.585,1.159,1.299,1.459,,11,8,0,0,0,0
430,,2019-05-24,09:28:27,FIXED,108,4095,6687768.392,394444.812,42.562,25.067,1.684,0.027,0.059,0.585,1.159,1.299,1.459,,11,8,0,0,0,0
431,,2019-05-24,09:28:28,FIXED,108,4095,6687768.386,394444.814,42.560,25.064,1.684,0.027,0.058,0.585,1.159,1.299,1.458,,11,8,0,0,0,0
432,,2019-05-24,09:28:29,FIXED,108,4095,6687768.392,394444.814,42.571,25.076,1.684,0.027,0.058,0.585,1.159,1.299,1.458,,11,8,0,0,0,0
433,,2019-05-24,09:28:30,FIXED,108,4095,6687768.391,394444.811,42.569,25.074,1.684,0.027,0.058,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
434,,2019-05-24,09:28:31,FIXED,108,4095,6687768.392,394444.814,42.571,25.075,1.684,0.027,0.058,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
435,,2019-05-24,09:28:32,FIXED,108,4095,6687768.392,394444.814,42.574,25.079,1.684,0.027,0.058,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
436,,2019-05-24,09:28:33,FIXED,108,4095,6687768.392,394444.812,42.568,25.073,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
437,,2019-05-24,09:28:34,FIXED,108,4095,6687768.392,394444.812,42.563,25.068,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
438,,2019-05-24,09:28:35,FIXED,108,4095,6687768.391,394444.815,42.566,25.070,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
439,,2019-05-24,09:28:36,FIXED,108,4095,6687768.390,394444.814,42.554,25.059,1.684,0.027,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
440,,2019-05-24,09:28:37,FIXED,108,4095,6687768.394,394444.816,42.566,25.070,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
441,,2019-05-24,09:28:38,FIXED,108,4095,6687768.391,394444.818,42.565,25.070,1.684,0.027,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
442,,2019-05-24,09:28:39,FIXED,108,4095,6687768.392,394444.813,42.567,25.071,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
443,,2019-05-24,09:28:40,FIXED,108,4095,6687768.392,394444.814,42.570,25.075,1.684,0.027,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
444,,2019-05-24,09:28:41,FIXED,108,4095,6687768.391,394444.811,42.571,25.075,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
445,,2019-05-24,09:28:42,FIXED,108,4095,6687768.390,394444.813,42.564,25.069,1.684,0.026,0.057,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
446,,2019-05-24,09:28:43,FIXED,108,4095,6687768.396,394444.817,42.591,25.096,1.684,0.022,0.047,0.585,1.159,1.298,1.458,,11,8,0,0,0,0
447,,2019-05-24,09:28:44,FIXED,108,4095,6687768.397,394444.817,42.590,25.095,1.684,0.021,0.046,0.585,1.158,1.298,1.458,,11,8,0,0,0,0
448,,2019-05-24,09:28:45,FIXED,108,4095,6687768.397,394444.819,42.602,25.107,1.684,0.021,0.045,0.585,1.158,1.298,1.458,,11,8,0,0,0,0
449,,2019-05-24,09:28:46,FIXED,108,4095,6687768.398,394444.816,42.595,25.100,1.684,0.020,0.044,0.585,1.158,1.298,1.457,,11,8,0,0,0,0
450,,2019-05-24,09:28:47,FIXED,108,4095,6687768.399,394444.816,42.602,25.106,1.684,0.020,0.043,0.585,1.158,1.298,1.457,,11,8,0,0,0,0
451,,2019-05-24,09:28:48,FIXED,108,4095,6687768.391,394444.815,42.569,25.074,1.684,0.021,0.045,0.585,1.158,1.298,1.457,,11,8,0,0,0,0
452,,2019-05-24,09:28:49,FIXED,108,4095,6687768.390,394444.817,42.572,25.076,1.684,0.021,0.046,0.585,1.158,1.298,1.457,,11,8,0,0,0,0
453,,2019-05-24,09:28:50,FIXED,108,4095,6687768.391,394444.815,42.566,25.071,1.684,0.022,0.047,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
454,,2019-05-24,09:28:51,FIXED,108,4095,6687768.391,394444.813,42.565,25.069,1.684,0.022,0.048,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
455,,2019-05-24,09:28:52,FIXED,108,4095,6687768.390,394444.814,42.573,25.078,1.684,0.023,0.049,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
456,,2019-05-24,09:28:53,FIXED,108,4095,6687768.394,394444.813,42.572,25.077,1.684,0.023,0.050,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
457,,2019-05-24,09:28:54,FIXED,108,4095,6687768.394,394444.814,42.560,25.064,1.684,0.024,0.051,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
458,,2019-05-24,09:28:55,FIXED,108,4095,6687768.394,394444.816,42.572,25.077,1.684,0.024,0.052,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
459,,2019-05-24,09:28:56,FIXED,108,4095,6687768.390,394444.817,42.575,25.079,1.684,0.024,0.052,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
460,,2019-05-24,09:28:57,FIXED,108,4095,6687768.388,394444.816,42.560,25.065,1.684,0.024,0.053,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
461,,2019-05-24,09:28:58,FIXED,108,4095,6687768.388,394444.817,42.565,25.069,1.684,0.025,0.054,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
462,,2019-05-24,09:28:59,FIXED,108,4095,6687768.389,394444.816,42.567,25.072,1.684,0.025,0.054,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
463,,2019-05-24,09:29:00,FIXED,108,4095,6687768.391,394444.816,42.572,25.077,1.684,0.025,0.054,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
464,,2019-05-24,09:29:01,FIXED,108,4095,6687768.395,394444.818,42.574,25.078,1.684,0.025,0.055,0.585,1.158,1.297,1.457,,11,8,0,0,0,0
465,,2019-05-24,09:29:02,FIXED,108,4095,6687768.391,394444.813,42.574,25.079,1.684,0.025,0.055,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
466,,2019-05-24,09:29:03,FIXED,108,4095,6687768.393,394444.817,42.568,25.073,1.684,0.025,0.055,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
467,,2019-05-24,09:29:04,FIXED,108,4095,6687768.392,394444.815,42.572,25.077,1.684,0.026,0.056,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
468,,2019-05-24,09:29:05,FIXED,108,4095,6687768.391,394444.816,42.570,25.074,1.684,0.026,0.056,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
469,,2019-05-24,09:29:06,FIXED,108,4095,6687768.393,394444.818,42.571,25.075,1.684,0.026,0.056,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
470,,2019-05-24,09:29:07,FIXED,108,4095,6687768.394,394444.815,42.573,25.078,1.684,0.026,0.056,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
471,,2019-05-24,09:29:08,FIXED,108,4095,6687768.394,394444.813,42.582,25.087,1.684,0.026,0.056,0.585,1.157,1.297,1.456,,11,8,0,0,0,0
472,,2019-05-24,09:29:09,FIXED,108,4095,6687768.392,394444.815,42.570,25.074,1.684,0.026,0.057,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
473,,2019-05-24,09:29:10,FIXED,108,4095,6687768.390,394444.815,42.560,25.065,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
474,,2019-05-24,09:29:11,FIXED,108,4095,6687768.393,394444.816,42.577,25.082,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
475,,2019-05-24,09:29:12,FIXED,108,4095,6687768.389,394444.816,42.569,25.073,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
476,,2019-05-24,09:29:13,FIXED,108,4095,6687768.391,394444.818,42.569,25.073,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
477,,2019-05-24,09:29:14,FIXED,108,4095,6687768.388,394444.817,42.578,25.083,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
478,,2019-05-24,09:29:15,FIXED,108,4095,6687768.389,394444.818,42.578,25.082,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
479,,2019-05-24,09:29:16,FIXED,108,4095,6687768.384,394444.815,42.575,25.080,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
480,,2019-05-24,09:29:17,FIXED,108,4095,6687768.390,394444.817,42.585,25.090,1.684,0.027,0.058,0.585,1.157,1.296,1.456,,11,8,0,0,0,0
481,,2019-05-24,09:29:18,FIXED,108,4095,6687768.393,394444.816,42.586,25.091,1.684,0.027,0.058,0.585,1.156,1.296,1.455,,11,8,0,0,0,0
