Point Number,Code,Date,Time,Solution,Physical Station ID,Virtual Station ID,Northing,Easting,Ell Ht,Elev,Ant Ht,HRMS,VRMS,HDOP,VDOP,PDOP,GDOP,TDOP,GPS,GLONASS,GALILEO,BEIDOU,SBAS,QZSS
160,,2019-05-24,09:23:52,FIXED,250,4075,6687768.404,394444.814,42.538,25.042,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
161,,2019-05-24,09:23:53,FIXED,250,4075,6687768.406,394444.815,42.540,25.045,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
162,,2019-05-24,09:23:54,FIXED,250,4075,6687768.406,394444.814,42.542,25.047,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
163,,2019-05-24,09:23:55,FIXED,250,4075,6687768.407,394444.814,42.543,25.048,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
164,,2019-05-24,09:23:56,FIXED,250,4075,6687768.406,394444.816,42.536,25.041,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
165,,2019-05-24,09:23:57,FIXED,250,4075,6687768.405,394444.814,42.533,25.038,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
166,,2019-05-24,09:23:58,FIXED,250,4075,6687768.404,394444.812,42.540,25.045,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
167,,2019-05-24,09:23:59,FIXED,250,4075,6687768.405,394444.813,42.541,25.046,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,7,8,0,0,0
168,,2019-05-24,09:24:00,FIXED,250,4075,6687768.407,394444.812,42.551,25.056,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
169,,2019-05-24,09:24:01,FIXED,250,4075,6687768.408,394444.811,42.549,25.054,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
170,,2019-05-24,09:24:02,FIXED,250,4075,6687768.407,394444.813,42.541,25.046,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
171,,2019-05-24,09:24:03,FIXED,250,4075,6687768.404,394444.813,42.528,25.033,1.684,0.005,0.010,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
172,,2019-05-24,09:24:04,FIXED,250,4075,6687768.403,394444.817,42.541,25.046,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
173,,2019-05-24,09:24:05,FIXED,250,4075,6687768.402,394444.813,42.531,25.036,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
174,,2019-05-24,09:24:06,FIXED,250,4075,6687768.405,394444.813,42.543,25.048,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
175,,2019-05-24,09:24:07,FIXED,250,4075,6687768.407,394444.813,42.544,25.049,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
176,,2019-05-24,09:24:08,FIXED,250,4075,6687768.408,394444.813,42.549,25.054,1.684,0.005,0.011,0.500,0.958,1.081,1.232,,10,8,8,0,0,0
177,,2019-05-24,09:24:09,FIXED,250,4075,6687768.411,394444.812,42.561,25.066,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
178,,2019-05-24,09:24:10,FIXED,250,4075,6687768.408,394444.811,42.544,25.049,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
179,,2019-05-24,09:24:11,FIXED,250,4075,6687768.408,394444.812,42.542,25.047,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
180,,2019-05-24,09:24:12,FIXED,250,4075,6687768.409,394444.812,42.547,25.052,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
181,,2019-05-24,09:24:13,FIXED,250,4075,6687768.407,394444.813,42.550,25.054,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
182,,2019-05-24,09:24:14,FIXED,250,4075,6687768.409,394444.814,42.554,25.059,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
183,,2019-05-24,09:24:15,FIXED,250,4075,6687768.406,394444.812,42.536,25.041,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
184,,2019-05-24,09:24:16,FIXED,250,4075,6687768.404,394444.811,42.536,25.041,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
185,,2019-05-24,09:24:17,FIXED,250,4075,6687768.404,394444.812,42.542,25.047,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
186,,2019-05-24,09:24:18,FIXED,250,4075,6687768.403,394444.812,42.542,25.047,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
187,,2019-05-24,09:24:19,FIXED,250,4075,6687768.408,394444.812,42.559,25.063,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
188,,2019-05-24,09:24:20,FIXED,250,4075,6687768.405,394444.809,42.538,25.043,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
189,,2019-05-24,09:24:21,FIXED,250,4075,6687768.404,394444.809,42.538,25.042,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
190,,2019-05-24,09:24:22,FIXED,250,4075,6687768.405,394444.809,42.540,25.045,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
191,,2019-05-24,09:24:23,FIXED,250,4075,6687768.405,394444.808,42.542,25.047,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
192,,2019-05-24,09:24:24,FIXED,250,4075,6687768.408,394444.811,42.548,25.053,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,7,8,0,0,0
193,,2019-05-24,09:24:25,FIXED,250,4075,6687768.405,394444.806,42.546,25.051,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
194,,2019-05-24,09:24:26,FIXED,250,4075,6687768.407,394444.810,42.549,25.054,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
195,,2019-05-24,09:24:27,FIXED,250,4075,6687768.407,394444.812,42.545,25.050,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
196,,2019-05-24,09:24:28,FIXED,250,4075,6687768.404,394444.814,42.535,25.040,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
197,,2019-05-24,09:24:29,FIXED,250,4075,6687768.407,394444.814,42.544,25.049,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
198,,2019-05-24,09:24:30,FIXED,250,4075,6687768.404,394444.811,42.532,25.037,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
199,,2019-05-24,09:24:31,FIXED,250,4075,6687768.405,394444.810,42.538,25.043,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
200,,2019-05-24,09:24:32,FIXED,250,4075,6687768.405,394444.810,42.542,25.047,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
201,,2019-05-24,09:24:33,FIXED,250,4075,6687768.404,394444.809,42.544,25.049,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
202,,2019-05-24,09:24:34,FIXED,250,4075,6687768.408,394444.812,42.553,25.058,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
203,,2019-05-24,09:24:35,FIXED,250,4075,6687768.401,394444.812,42.526,25.031,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
204,,2019-05-24,09:24:36,FIXED,250,4075,6687768.403,394444.813,42.534,25.038,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
205,,2019-05-24,09:24:37,FIXED,250,4075,6687768.403,394444.813,42.531,25.036,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
206,,2019-05-24,09:24:38,FIXED,250,4075,6687768.407,394444.810,42.540,25.045,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
207,,2019-05-24,09:24:39,FIXED,250,4075,6687768.407,394444.813,42.556,25.060,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
208,,2019-05-24,09:24:40,FIXED,250,4075,6687768.404,394444.811,42.537,25.042,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
209,,2019-05-24,09:24:41,FIXED,250,4075,6687768.402,394444.812,42.538,25.043,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
210,,2019-05-24,09:24:42,FIXED,250,4075,6687768.404,394444.810,42.538,25.042,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
211,,2019-05-24,09:24:43,FIXED,250,4075,6687768.404,394444.813,42.542,25.046,1.684,0.005,0.010,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
212,,2019-05-24,09:24:44,FIXED,250,4075,6687768.406,394444.815,42.555,25.060,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
213,,2019-05-24,09:24:45,FIXED,250,4075,6687768.401,394444.812,42.541,25.046,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
214,,2019-05-24,09:24:46,FIXED,250,4075,6687768.404,394444.811,42.537,25.042,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
215,,2019-05-24,09:24:47,FIXED,250,4075,6687768.406,394444.813,42.544,25.049,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
216,,2019-05-24,09:24:48,FIXED,250,4075,6687768.406,394444.812,42.542,25.047,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
217,,2019-05-24,09:24:49,FIXED,250,4075,6687768.410,394444.810,42.558,25.062,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
218,,2019-05-24,09:24:50,FIXED,250,4075,6687768.404,394444.811,42.540,25.045,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
219,,2019-05-24,09:24:51,FIXED,250,4075,6687768.404,394444.811,42.535,25.040,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
220,,2019-05-24,09:24:52,FIXED,250,4075,6687768.403,394444.812,42.531,25.036,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
221,,2019-05-24,09:24:53,FIXED,250,4075,6687768.404,394444.812,42.528,25.032,1.684,0.005,0.011,0.500,0.958,1.080,1.232,,10,8,8,0,0,0
222,,2019-05-24,09:24:54,FIXED,250,4075,6687768.407,394444.813,42.549,25.053,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
223,,2019-05-24,09:24:55,FIXED,250,4075,6687768.404,394444.810,42.539,25.044,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
224,,2019-05-24,09:24:56,FIXED,250,4075,6687768.402,394444.812,42.541,25.046,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
225,,2019-05-24,09:24:57,FIXED,250,4075,6687768.404,394444.814,42.540,25.044,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
226,,2019-05-24,09:24:58,FIXED,250,4075,6687768.405,394444.814,42.542,25.047,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
227,,2019-05-24,09:24:59,FIXED,250,4075,6687768.407,394444.815,42.555,25.060,1.684,0.005,0.011,0.499,0.958,1.080,1.232,,10,8,8,0,0,0
228,,2019-05-24,09:25:00,FIXED,250,4075,6687768.405,394444.811,42.538,25.043,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
229,,2019-05-24,09:25:01,FIXED,250,4075,6687768.405,394444.811,42.541,25.046,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
230,,2019-05-24,09:25:02,FIXED,250,4075,6687768.405,394444.810,42.542,25.046,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
231,,2019-05-24,09:25:03,FIXED,250,4075,6687768.404,394444.810,42.541,25.046,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
232,,2019-05-24,09:25:04,FIXED,250,4075,6687768.409,394444.811,42.560,25.064,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
233,,2019-05-24,09:25:05,FIXED,250,4075,6687768.405,394444.810,42.539,25.043,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
234,,2019-05-24,09:25:06,FIXED,250,4075,6687768.405,394444.811,42.533,25.038,1.684,0.005,0.011,0.499,0.957,1.080,1.232,,10,8,8,0,0,0
235,,2019-05-24,09:25:07,FIXED,250,4075,6687768.404,394444.813,42.534,25.039,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
236,,2019-05-24,09:25:08,FIXED,250,4075,6687768.403,394444.813,42.541,25.045,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
237,,2019-05-24,09:25:09,FIXED,250,4075,6687768.407,394444.811,42.553,25.058,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
238,,2019-05-24,09:25:10,FIXED,250,4075,6687768.404,394444.808,42.544,25.049,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
239,,2019-05-24,09:25:11,FIXED,250,4075,6687768.406,394444.809,42.547,25.052,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
240,,2019-05-24,09:25:12,FIXED,250,4075,6687768.406,394444.811,42.547,25.051,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
241,,2019-05-24,09:25:13,FIXED,250,4075,6687768.406,394444.811,42.540,25.045,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
242,,2019-05-24,09:25:14,FIXED,250,4075,6687768.407,394444.813,42.553,25.057,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
243,,2019-05-24,09:25:15,FIXED,250,4075,6687768.405,394444.809,42.537,25.042,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
244,,2019-05-24,09:25:16,FIXED,250,4075,6687768.406,394444.810,42.548,25.053,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
245,,2019-05-24,09:25:17,FIXED,250,4075,6687768.406,394444.812,42.547,25.052,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
246,,2019-05-24,09:25:18,FIXED,250,4075,6687768.406,394444.812,42.542,25.046,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
247,,2019-05-24,09:25:19,FIXED,250,4075,6687768.406,394444.815,42.554,25.059,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
248,,2019-05-24,09:25:20,FIXED,250,4075,6687768.403,394444.813,42.540,25.045,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
249,,2019-05-24,09:25:21,FIXED,250,4075,6687768.402,394444.811,42.539,25.044,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
250,,2019-05-24,09:25:22,FIXED,250,4075,6687768.402,394444.809,42.535,25.039,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
251,,2019-05-24,09:25:23,FIXED,250,4075,6687768.402,394444.809,42.534,25.038,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
252,,2019-05-24,09:25:24,FIXED,250,4075,6687768.407,394444.814,42.554,25.059,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
253,,2019-05-24,09:25:25,FIXED,250,4075,6687768.402,394444.814,42.539,25.044,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
254,,2019-05-24,09:25:26,FIXED,250,4075,6687768.402,394444.813,42.539,25.044,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
255,,2019-05-24,09:25:27,FIXED,250,4075,6687768.402,394444.811,42.537,25.042,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
256,,2019-05-24,09:25:28,FIXED,250,4075,6687768.403,394444.809,42.540,25.045,1.684,0.005,0.011,0.499,0.957,1.080,1.231,,10,8,8,0,0,0
257,,2019-05-24,09:25:29,FIXED,250,4075,6687768.407,394444.809,42.552,25.057,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
258,,2019-05-24,09:25:30,FIXED,250,4075,6687768.404,394444.810,42.548,25.052,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
259,,2019-05-24,09:25:31,FIXED,250,4075,6687768.403,394444.810,42.543,25.047,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
260,,2019-05-24,09:25:32,FIXED,250,4075,6687768.402,394444.811,42.540,25.045,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
261,,2019-05-24,09:25:33,FIXED,250,4075,6687768.402,394444.812,42.539,25.044,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
262,,2019-05-24,09:25:34,FIXED,250,4075,6687768.405,394444.812,42.552,25.057,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
263,,2019-05-24,09:25:35,FIXED,250,4075,6687768.404,394444.811,42.549,25.054,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,7,8,0,0,0
264,,2019-05-24,09:25:36,FIXED,250,4075,6687768.404,394444.811,42.544,25.048,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
265,,2019-05-24,09:25:37,FIXED,250,4075,6687768.403,394444.810,42.542,25.047,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
266,,2019-05-24,09:25:38,FIXED,250,4075,6687768.402,394444.809,42.544,25.049,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
267,,2019-05-24,09:25:39,FIXED,250,4075,6687768.404,394444.811,42.555,25.060,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
268,,2019-05-24,09:25:40,FIXED,250,4075,6687768.405,394444.812,42.563,25.067,1.684,0.005,0.012,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
269,,2019-05-24,09:25:41,FIXED,250,4075,6687768.404,394444.814,42.543,25.048,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
270,,2019-05-24,09:25:42,FIXED,250,4075,6687768.403,394444.814,42.541,25.046,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
271,,2019-05-24,09:25:43,FIXED,250,4075,6687768.399,394444.812,42.537,25.041,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
272,,2019-05-24,09:25:44,FIXED,250,4075,6687768.399,394444.812,42.535,25.039,1.684,0.005,0.012,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
273,,2019-05-24,09:25:45,FIXED,250,4075,6687768.398,394444.810,42.529,25.034,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
274,,2019-05-24,09:25:46,FIXED,250,4075,6687768.399,394444.811,42.535,25.039,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
275,,2019-05-24,09:25:47,FIXED,250,4075,6687768.398,394444.810,42.536,25.041,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
276,,2019-05-24,09:25:48,FIXED,250,4075,6687768.398,394444.809,42.535,25.039,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
277,,2019-05-24,09:25:49,FIXED,250,4075,6687768.404,394444.813,42.560,25.064,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
278,,2019-05-24,09:25:50,FIXED,250,4075,6687768.402,394444.811,42.544,25.049,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
279,,2019-05-24,09:25:51,FIXED,250,4075,6687768.402,394444.810,42.549,25.054,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
280,,2019-05-24,09:25:52,FIXED,250,4075,6687768.400,394444.813,42.541,25.046,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,7,8,0,0,0
281,,2019-05-24,09:25:53,FIXED,250,4075,6687768.400,394444.812,42.544,25.049,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
282,,2019-05-24,09:25:54,FIXED,250,4075,6687768.402,394444.814,42.555,25.060,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
283,,2019-05-24,09:25:55,FIXED,250,4075,6687768.399,394444.811,42.536,25.041,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
284,,2019-05-24,09:25:56,FIXED,250,4075,6687768.399,394444.812,42.541,25.046,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
285,,2019-05-24,09:25:57,FIXED,250,4075,6687768.400,394444.810,42.542,25.047,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
286,,2019-05-24,09:25:58,FIXED,250,4075,6687768.401,394444.810,42.544,25.049,1.684,0.005,0.011,0.499,0.957,1.079,1.231,,10,8,8,0,0,0
287,,2019-05-24,09:25:59,FIXED,250,4075,6687768.404,394444.815,42.559,25.064,1.684,0.005,0.011,0.499,0.957,1.079,1.230,,10,8,8,0,0,0
288,,2019-05-24,09:26:00,FIXED,250,4075,6687768.400,394444.814,42.542,25.047,1.684,0.005,0.011,0.499,0.957,1.079,1.230,,10,8,7,0,0,0
289,,2019-05-24,09:26:01,FIXED,250,4075,6687768.400,394444.815,42.545,25.050,1.684,0.005,0.011,0.499,0.957,1.079,1.230,,10,8,7,0,0,0
290,,2019-05-24,09:26:02,FIXED,250,4075,6687768.399,394444.817,42.546,25.050,1.684,0.005,0.011,0.507,0.958,1.084,1.236,,10,8,7,0,0,0
291,,2019-05-24,09:26:03,FIXED,250,4075,6687768.398,394444.813,42.544,25.048,1.684,0.005,0.011,0.507,0.958,1.084,1.236,,10,8,7,0,0,0
292,,2019-05-24,09:26:04,FIXED,250,4075,6687768.403,394444.813,42.554,25.058,1.684,0.005,0.011,0.507,0.958,1.084,1.236,,10,8,7,0,0,0
293,,2019-05-24,09:26:05,FIXED,250,4075,6687768.400,394444.811,42.546,25.051,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
294,,2019-05-24,09:26:06,FIXED,250,4075,6687768.402,394444.809,42.546,25.051,1.684,0.005,0.011,0.499,0.957,1.079,1.230,,10,8,8,0,0,0
295,,2019-05-24,09:26:07,FIXED,250,4075,6687768.403,394444.810,42.550,25.055,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,8,0,0,0
296,,2019-05-24,09:26:08,FIXED,250,4075,6687768.403,394444.810,42.552,25.057,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,7,0,0,0
297,,2019-05-24,09:26:09,FIXED,250,4075,6687768.404,394444.813,42.572,25.077,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,8,0,0,0
298,,2019-05-24,09:26:10,FIXED,250,4075,6687768.402,394444.814,42.548,25.052,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
299,,2019-05-24,09:26:11,FIXED,250,4075,6687768.401,394444.815,42.540,25.045,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
300,,2019-05-24,09:26:12,FIXED,250,4075,6687768.400,394444.816,42.539,25.044,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,7,0,0,0
301,,2019-05-24,09:26:13,FIXED,250,4075,6687768.400,394444.815,42.537,25.042,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
302,,2019-05-24,09:26:14,FIXED,250,4075,6687768.404,394444.815,42.556,25.060,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
303,,2019-05-24,09:26:15,FIXED,250,4075,6687768.402,394444.814,42.546,25.051,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
304,,2019-05-24,09:26:16,FIXED,250,4075,6687768.405,394444.814,42.552,25.056,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,8,0,0,0
305,,2019-05-24,09:26:17,FIXED,250,4075,6687768.402,394444.811,42.544,25.049,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,7,0,0,0
306,,2019-05-24,09:26:18,FIXED,250,4075,6687768.403,394444.812,42.546,25.050,1.684,0.005,0.011,0.499,0.956,1.079,1.230,,10,8,7,0,0,0
307,,2019-05-24,09:26:19,FIXED,250,4075,6687768.405,394444.814,42.562,25.067,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
308,,2019-05-24,09:26:20,FIXED,250,4075,6687768.403,394444.813,42.550,25.055,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
309,,2019-05-24,09:26:21,FIXED,250,4075,6687768.404,394444.813,42.549,25.054,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
310,,2019-05-24,09:26:22,FIXED,250,4075,6687768.404,394444.811,42.549,25.054,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,7,0,0,0
311,,2019-05-24,09:26:23,FIXED,250,4075,6687768.403,394444.811,42.545,25.050,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,7,0,0,0
312,,2019-05-24,09:26:24,FIXED,250,4075,6687768.407,394444.813,42.555,25.060,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,7,0,0,0
313,,2019-05-24,09:26:25,FIXED,250,4075,6687768.404,394444.814,42.545,25.050,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,7,0,0,0
314,,2019-05-24,09:26:26,FIXED,250,4075,6687768.402,394444.814,42.544,25.049,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,7,0,0,0
315,,2019-05-24,09:26:27,FIXED,250,4075,6687768.402,394444.812,42.549,25.053,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,8,0,0,0
316,,2019-05-24,09:26:28,FIXED,250,4075,6687768.403,394444.811,42.541,25.045,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
317,,2019-05-24,09:26:29,FIXED,250,4075,6687768.407,394444.813,42.561,25.066,1.684,0.005,0.011,0.507,0.958,1.084,1.235,,10,8,7,0,0,0
318,,2019-05-24,09:26:30,FIXED,250,4075,6687768.405,394444.813,42.548,25.053,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,8,0,0,0
319,,2019-05-24,09:26:31,FIXED,250,4075,6687768.403,394444.814,42.545,25.050,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,8,0,0,0
320,,2019-05-24,09:26:32,FIXED,250,4075,6687768.402,394444.816,42.544,25.049,1.684,0.005,0.011,0.499,0.956,1.078,1.230,,10,8,8,0,0,0
